-0.14318,-0.76643,-0.10175,0.52347,0.29026,-0.1446,0.020301,0.046303
-0.25235,0.89616,-0.072226,0.34324,0.087953,-0.044436,0.018739,-0.011237
0.70847,0.045935,-0.6601,0.045326,-0.21765,-0.055353,0.084816,-0.023141
-0.31158,-0.8617,-0.063107,0.21869,0.2574,0.11783,0.0051064,-0.1686
-0.016716,0.81152,0.013049,-0.58199,0.016906,0.005871,-0.028292,0.033917
0.047873,-0.86347,-0.027423,0.43835,0.12535,0.041105,-0.094401,-0.18144
-0.035856,-0.74345,0.069534,0.61018,0.11752,0.085027,0.14285,0.16551
0.29656,0.67403,-0.086938,0.48229,0.42012,0.091019,-0.18016,-0.018194
0.7546,-0.41733,-0.19873,-0.1678,0.41148,-0.13036,0.049377,0.0036672
0.10838,0.88814,-0.13163,0.37258,0.014694,0.022675,-0.16099,0.12909
-0.036717,0.67355,0.047304,0.68555,0.26553,-0.0088214,0.0068244,-0.046174
-0.81231,-0.47007,0.068149,-0.015361,0.15091,0.082587,0.21119,-0.20027
-0.022014,0.97851,0.065284,0.13704,-0.092502,0.022797,-0.095794,0.02715
-0.69263,-0.68093,-0.012523,-0.033205,0.053218,0.14836,0.0093438,0.17437
0.12286,0.75104,-0.12286,0.59477,-0.072565,-0.16975,0.059249,0.12003
0.8315,-0.00016769,-0.55254,0.04139,0.0086681,0.01946,0.021707,0.025873
0.67115,0.60748,0.19083,0.0090481,0.31721,-0.099325,-0.10933,-0.14693
-0.93972,-0.012651,0.03635,-0.1272,0.28435,-0.034387,-0.11873,-0.055902
0.86546,0.032329,0.43627,0.0035225,0.022572,0.076698,0.22847,-0.031457
-0.056252,-0.85052,-0.080884,0.50441,0.093606,0.025502,0.019969,0.051749
-0.90653,0.17503,-0.30682,0.11491,0.11955,-0.011011,-0.12451,0.10154
-0.73608,0.20267,-0.62218,0.029726,0.13691,0.030359,0.091501,0.032877
0.87478,0.14726,0.43926,-0.08908,0.041341,-0.072964,-0.069959,0.016278
-0.30942,-0.88666,0.11423,0.038635,0.045485,0.31644,-0.02271,0.028848
-0.89567,0.29199,-0.014002,0.10583,-0.28339,0.052832,-0.1317,0.025952
-0.8919,0.21175,-0.2786,-0.085984,-0.16236,0.045281,-0.20123,0.075912
0.18374,0.80114,-0.0245,-0.5295,-0.20586,-0.015455,-0.015083,0.024497
-0.36044,-0.70386,-0.012346,-0.41125,-0.44219,0.0051763,0.083643,0.053256
0.046298,-0.76841,0.099588,0.56693,0.12734,0.18096,-0.10136,-0.1298
-0.66934,0.55831,-0.10299,0.017064,-0.37612,0.14085,-0.1281,-0.22728
-0.48699,0.58452,-0.21375,-0.21375,0.35625,0.36136,-0.22343,0.14961
-0.84552,-0.0059943,-0.5247,-0.031986,-0.052715,-0.043041,-0.063614,0.0070017
0.017982,-0.98144,0.067837,-0.0049779,-0.06967,-0.064815,0.073784,0.13165
0.30696,-0.87545,0.026375,-0.28011,0.21739,-0.066986,0.078289,0.04826
0.31103,-0.84355,0.05065,-0.16687,-0.0049297,-0.19964,0.31155,0.15596
0.62758,0.49825,0.13795,-0.027889,0.56362,-0.080323,-0.028683,-0.11461
0.8846,-0.23669,-0.27244,0.00027901,0.16086,-0.028461,0.012451,0.24577
-0.95772,0.11642,-0.17594,-0.037744,0.0036509,0.04351,-0.14116,0.12253
-0.05324,-0.96735,-0.028836,0.047592,0,0.15059,-0.0082937,-0.18856
0.73021,-0.53655,-0.36777,0.00038492,0.087186,-0.15639,0.092616,0.05491
-0.84271,-0.2947,0.029741,0.0051932,-0.055765,0.082887,0.43793,-0.017698
0.66952,0.28619,0.57277,0.018906,0.27758,-0.17373,0.067448,-0.17212
-0.31052,-0.91722,-0.041928,0.21637,-0.025527,0.098476,0.043444,-0.038376
-0.95339,0.095826,0.24117,-0.034532,0.086567,-0.070681,-0.058994,-0.080874
-0.5359,0.331,-0.4708,-0.051402,0.51692,-0.026658,0.33,0.046254
0.52199,0.68706,-0.01283,0.19901,0.38735,-0.19623,-0.15227,-0.063024
0.92504,0.056301,0.34908,-0.0052317,0.10426,0.014129,0.035994,0.082962
-0.86344,-0.30468,0.29697,-0.09538,-0.11197,-0.018071,0.21726,-0.065515
-0.87324,-0.31396,-0.19342,-0.083,-0.26451,-0.014961,0.15487,0.020088
-0.012417,-0.72136,-0.037363,-0.54489,-0.38655,-0.080644,0.074248,0.14052
-0.35361,0.82184,0.012775,-0.1513,0.14182,0.36705,-0.064001,0.1325
0.82331,-0.022252,0.53413,0.037945,2.7756e-17,-0.044486,0.062938,-0.17026
-0.04736,-0.93893,0.0013467,-0.16682,-0.23897,0.1142,0.046058,-0.12677
0.74909,-0.31036,0.21389,-0.031363,-0.50455,-0.088442,0.12572,-0.13273
0.17778,0.79527,-0.012906,-0.54112,-0.20403,0.022093,-0.020759,0.020393
-0.29793,0.94215,0.046881,-0.13093,0.0004118,0.03566,0.028436,-0.04653
-0.75515,0.52393,-0.010326,-0.034089,0.16863,0.1383,-0.29951,0.12927
0.075863,0.73829,-0.087161,-0.65603,0.0382,-0.03,0.03128,-0.088709
-0.022729,0.92055,-0.033819,0.38216,0.044949,0.010471,0.052384,-0.0036856
0.42206,0.75473,0.030599,0.33214,0.15147,-0.19896,-0.15494,-0.23336
0.083518,0.99436,-0.0042616,0.019562,0.0063806,-0.019435,0.045601,-0.036983
-0.784,0.20448,0.41504,0.16608,-0.30262,0.026028,-0.16531,-0.1553
-0.021592,-0.39223,-0.019785,-0.9188,-0.029863,-0.012077,0.005079,-0.0067332
0.5683,-0.71008,-0.10864,-0.22233,0.32118,0.051536,-0.027976,0.070678
0.81267,-0.13953,-0.48125,0.10801,-0.015678,-0.19476,0.19452,0.028456
-0.95379,-0.088733,-0.0488,0.064107,0.068844,0.056211,0.082344,-0.24746
0.49891,0.69097,-0.10213,-0.22676,-0.42487,-0.01567,-0.092606,0.14987
0.017111,-0.92621,0.015374,0.35689,-0.08473,-0.060571,0.05821,0.0011337
0.86418,0.023193,0.46889,0.073364,0.15749,-0.034916,0.032799,-0.017584
0.52237,0.84259,0.031735,0.05145,0.069087,-0.092729,-0.0099602,0.0065357
0.35875,0.89089,-0.19289,-0.079934,0.068314,-0.14484,-0.071069,-0.057615
-0.7348,0.49142,-0.21735,-0.091873,0.31137,-0.094616,-0.16746,0.17017
-0.55103,-0.76306,-0.023987,0.267,0.06152,0.094445,0.16512,0.047687
0.76006,-0.37871,-0.4105,-0.028866,0.27734,-0.15574,-0.0424,0.081083
-0.0012444,-0.97636,-0.017093,0.21196,0.0087247,0.024891,0.021785,0.018196
0.9168,-0.22332,0.29432,0.067325,-0.093012,-0.05147,0.082885,-0.016912
-0.96689,-0.057152,-0.073668,-0.13683,-0.086543,-0.076892,0.083074,-0.13189
0.76136,-0.5522,0.15649,0.10664,-0.11792,-0.22101,0.062764,-0.11339
0.22019,0.96245,0.024915,-0.051426,0.05797,0.025736,-0.12971,0.033169
0.87829,-0.016203,0.42332,-0.028939,0.11226,-0.057729,-0.022914,0.17846
-0.70748,0.43365,-0.2435,-0.032249,0.4355,0.070744,-0.10111,0.21494
0.93508,0.20555,0.21579,0.013579,-0.042225,-0.023455,-0.18513,-0.003193
0.97033,0.13375,-0.00055072,-0.079657,0.12739,0.094251,-0.066268,-0.068729
0.26735,-0.95258,-0.047021,-0.052927,0.10689,0.033907,-0.033809,-0.048803
0.99444,0,-0.035734,0.031786,-5.5511e-17,-0.088307,0,0.031786
0.40625,0.68915,-0.035267,-0.42275,-0.3496,-0.17143,-0.077758,0.14973
-0.012088,0.88559,-0.17464,0.32701,-0.14443,0.099999,-0.21632,-0.022179
-0.75792,0.48486,-0.30518,-0.22045,-0.04441,0.12027,-0.16993,0.05849
-0.68672,-0.53198,-0.0029915,-0.027921,0.10079,0.27301,0.39982,0.0085375
0.014455,0.9279,-0.0063444,-0.20008,-0.20941,0.11494,0.02984,0.20192
-0.058351,-0.97308,0.022102,0.0039785,-0.069979,-0.12497,0.16775,0.023343
0.1417,-0.81133,0.16495,0.42468,-0.22956,0.075245,0.20383,-0.11917
0.49908,-0.80569,-0.082808,-0.17922,0.16366,-0.12947,0.01695,0.13774
-0.9554,0.055275,0.23948,0.088541,-0.05529,0.12303,-0.020909,0.018481
-0.036431,-0.99297,0.023688,-0.08821,-0.0044988,-0.021605,0.042956,0.044842
0.055,-0.97534,0.025091,-0.065717,-0.010114,-0.18034,0.060247,-0.066997
-0.90284,0.11902,0.25005,-0.17562,-0.078601,0.064177,-0.14412,0.21511
0.54993,0.72584,0.02624,0.034511,-0.2758,-0.25072,-0.1673,0.044092
-0.78453,0.27094,-0.32386,-0.12285,0.38152,-0.060918,0.1682,0.11647
-0.69778,0.12991,0.50214,-0.063285,-0.47824,0.019337,0.032571,-0.099613
0.67736,0.35021,0.29517,0.23457,0.44559,0.060273,0.24186,-0.12535
0.70388,-0.64122,0.016713,0.12321,0.12493,0.0048322,0.23439,0.08581
-0.48225,0.81918,-0.0070749,0.066159,-0.29411,0.014261,-0.066073,0.029666
-0.86876,0.28087,-0.35152,-0.043352,0.13269,0.13894,-0.016371,0.06111
-0.25575,-0.72169,-0.031363,-0.52763,-0.34358,-0.11822,-0.0069281,0.04803
-0.006752,-0.99065,0.01455,-0.12351,0.031106,0.046117,-0.0018602,0.0017243
0.29822,0.61212,0.042221,0.6498,0.27253,0.12157,-0.13986,-0.061215
0.26303,-0.91314,-0.080099,0.07066,0.10593,-0.11455,0.23763,-0.069087
-0.17666,-0.85611,0.039523,-0.47231,-0.076437,0.0071796,0.072933,0.0039626
0.65861,-0.53224,-0.33237,0.10663,0.32233,-0.1042,0.21143,0.040705
-0.78963,0.42296,0.29318,0.11556,-0.28762,-0.10177,-0.072069,0.0033779
-0.034075,0.91827,-0.016471,0.37798,-0.07726,0.067922,0.042515,0.0094329
0.21349,0.88969,0.058147,-0.26755,-0.047108,-0.28799,0.042706,-0.030485
-0.16344,0.86003,-0.19072,0.34168,-0.012339,0.2468,-0.10598,0.090703
-0.52905,-0.69328,-0.039313,-0.11723,-0.352,0.21782,0.14089,0.1816
-0.61998,-0.70553,-0.10085,-0.16543,0.12798,0.13777,0.21177,-0.01066
0.79658,0.088532,-0.58562,-0.094889,0.016611,-0.00023345,0.038632,0.062428
0.3213,0.77858,-0.10127,-0.3351,-0.1309,-0.34829,0.038995,0.16752
0.83927,-0.078405,0.52744,-0.0082197,-0.091638,0.0087676,0.052278,-0.0038404
-0.49186,-0.37961,-0.32157,-0.32157,-0.51003,-0.33436,-0.17561,-0.066138
-0.44737,0.65771,-0.10413,0.28172,-0.40843,-0.18542,-0.24596,-0.12401
-0.90587,-0.2226,0.06105,-0.10032,0.32505,0.015324,0.098877,-0.019585
0.0035703,-0.7882,0.0088493,0.61174,0.038043,0.039139,-0.018768,0.032954
-0.86825,0.22859,-0.38688,0.080738,0.18166,0.040338,-0.022637,0.050617
-0.85729,-0.30922,0.3556,-0.082011,-0.018198,-0.077295,-0.08181,-0.15251
0.89944,-0.079804,0.39962,-0.032915,-0.1247,0.026577,0.087124,0.0042288
-0.82033,0.44792,-0.23797,0.0080076,0.089315,0.18427,-0.16193,0.039836
0.54233,-0.73676,-0.13637,-0.11015,0.34047,-0.0089161,-0.05027,-0.11748
0.85381,0.1433,0.47313,-0.024979,0.14673,-0.037895,-0.045906,-0.030429
0.75378,0.57446,-0.098786,0.027349,-0.040755,-0.23806,-0.1767,0.041836
